tenant_id,company_name,plan,region,industry,employee_size,csm_assigned,subscription_id,plan_sub,arr,contract_start_date,renewal_date,churned,churn_date,next_renewal_date,days_to_next_renewal,company_id,lifecycle_stage,acquisition_source,pov_started,created_at,region_crm,industry_crm,snapshot_active,churn_90d,days_to_renewal,tenure_days,days_to_renewal_<180,users_total,admins,members,read_only,events_30d,active_event_days_30d,active_users_evt_30d,event_types_used_30d,evt_license_optimization_viewed_30d,evt_license_recommendation_applied_30d,evt_policy_created_30d,evt_policy_updated_30d,evt_pp_sync_completed_30d,evt_pp_sync_started_30d,evt_report_generated_30d,evt_risky_workspace_detected_30d,evt_risky_workspace_resolved_30d,evt_sensitivity_label_applied_30d,evt_sensitivity_label_recommended_30d,events_60d,active_event_days_60d,active_users_evt_60d,event_types_used_60d,evt_license_optimization_viewed_60d,evt_license_recommendation_applied_60d,evt_policy_created_60d,evt_policy_updated_60d,evt_pp_sync_completed_60d,evt_pp_sync_started_60d,evt_report_generated_60d,evt_risky_workspace_detected_60d,evt_risky_workspace_resolved_60d,evt_sensitivity_label_applied_60d,evt_sensitivity_label_recommended_60d,events_90d,active_event_days_90d,active_users_evt_90d,event_types_used_90d,evt_license_optimization_viewed_90d,evt_license_recommendation_applied_90d,evt_policy_created_90d,evt_policy_updated_90d,evt_pp_sync_completed_90d,evt_pp_sync_started_90d,evt_report_generated_90d,evt_risky_workspace_detected_90d,evt_risky_workspace_resolved_90d,evt_sensitivity_label_applied_90d,evt_sensitivity_label_recommended_90d,cur45_events,cur45_active_users,prev45_events,prev45_active_users,trend45_total_events,trend45_active_users,cur45_events_value,cur45_active_users_value,prev45_events_value,prev45_active_users_value,trend45_value_events,trend45_active_users_value,cur45_license_optimization_viewed,prev45_license_optimization_viewed,trend45_license_optimization_viewed,cur45_license_recommendation_applied,prev45_license_recommendation_applied,trend45_license_recommendation_applied,cur45_policy_created,prev45_policy_created,trend45_policy_created,cur45_policy_updated,prev45_policy_updated,trend45_policy_updated,cur45_pp_sync_completed,prev45_pp_sync_completed,trend45_pp_sync_completed,cur45_pp_sync_started,prev45_pp_sync_started,trend45_pp_sync_started,cur45_report_generated,prev45_report_generated,trend45_report_generated,cur45_risky_workspace_detected,prev45_risky_workspace_detected,trend45_risky_workspace_detected,cur45_risky_workspace_resolved,prev45_risky_workspace_resolved,trend45_risky_workspace_resolved,cur45_sensitivity_label_applied,prev45_sensitivity_label_applied,trend45_sensitivity_label_applied,cur45_sensitivity_label_recommended,prev45_sensitivity_label_recommended,trend45_sensitivity_label_recommended,value_events_30d,other_events_30d,value_share_30d,value_events_60d,other_events_60d,value_share_60d,value_events_90d,other_events_90d,value_share_90d,crm_touches_30d,crm_touch_days_30d,crm_activity_types_30d,avg_days_to_renewal_touch_30d,positive_touches_30d,neutral_touches_30d,negative_touches_30d,no_response_touches_30d,email_sent_30d,call_completed_30d,meeting_held_30d,support_ticket_30d,qbr_completed_30d,crm_touches_60d,crm_touch_days_60d,crm_activity_types_60d,avg_days_to_renewal_touch_60d,positive_touches_60d,neutral_touches_60d,negative_touches_60d,no_response_touches_60d,email_sent_60d,call_completed_60d,meeting_held_60d,support_ticket_60d,qbr_completed_60d,crm_touches_90d,crm_touch_days_90d,crm_activity_types_90d,avg_days_to_renewal_touch_90d,positive_touches_90d,neutral_touches_90d,negative_touches_90d,no_response_touches_90d,email_sent_90d,call_completed_90d,meeting_held_90d,support_ticket_90d,qbr_completed_90d,crm_touches_180d,crm_touch_days_180d,crm_activity_types_180d,avg_days_to_renewal_touch_180d,positive_touches_180d,neutral_touches_180d,negative_touches_180d,no_response_touches_180d,email_sent_180d,call_completed_180d,meeting_held_180d,support_ticket_180d,qbr_completed_180d,last_crm_touch_date,days_since_last_crm_touch,positive_touch_rate_30d,neutral_touch_rate_30d,negative_touch_rate_30d,no_response_touch_rate_30d,positive_touch_rate_60d,neutral_touch_rate_60d,negative_touch_rate_60d,no_response_touch_rate_60d,positive_touch_rate_90d,neutral_touch_rate_90d,negative_touch_rate_90d,no_response_touch_rate_90d,active_user_rate_30d,active_user_rate_60d,active_user_rate_90d,admin_share,expansion_signal,health_score_0_100,health_segment,renewal_bucket,at_risk_flag,quiet_account_flag,expansion_candidate_flag,churn_risk_90d,risk_rank
ten_011,Arnold Ltd,business,NAM,Legal,201-1000,Christopher,sub_ten_011,business,23248.56,2023-12-11,2024-12-10,0,,2024-12-10,163,crm_ten_011,active,inbound,1,2023-12-11,NAM,Legal,1,0,163,202,True,14,4,7,3,4609.0,27.0,14.0,11.0,258.0,623.0,762.0,173.0,564.0,309.0,193.0,176.0,607.0,718.0,226.0,10445.0,57.0,14.0,11.0,506.0,1388.0,1538.0,445.0,1586.0,715.0,433.0,473.0,1452.0,1499.0,410.0,15106.0,87.0,14.0,11.0,763.0,2103.0,2222.0,678.0,2130.0,969.0,630.0,754.0,1963.0,2255.0,639.0,7610.0,14.0,7496.0,14.0,0.0152060824329731,0.0,5435.0,14.0,5238.0,14.0,0.037602595915251,0.0,375.0,388.0,-0.0334190231362467,1015.0,1088.0,-0.0670339761248852,1159.0,1063.0,0.0902255639097744,317.0,361.0,-0.1215469613259668,1116.0,1014.0,0.1004926108374384,553.0,416.0,0.328537170263789,317.0,313.0,0.0127388535031847,296.0,458.0,-0.3529411764705882,1082.0,881.0,0.227891156462585,1063.0,1192.0,-0.1081307627829002,317.0,322.0,-0.0154798761609907,3274.0,1335.0,0.7101952277657266,7463.0,2982.0,0.7144361478077733,10673.0,4433.0,0.7064936784272192,,,,,,,,,,,,,,2.0,2.0,2.0,209.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,220.33333333333331,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,6.0,5.0,247.83333333333331,2.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2024-05-20,41.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.2666666666666666,0.8695919016630513,56.7,stable,91-180d,0,0,1,0.1637734237768254,93.0
ten_012,"Mcclure, Ward and Lee",starter,EMEA,Technology,51-200,Danielle,sub_ten_012,starter,4017.82,2023-06-24,2024-06-23,0,,2025-06-23,358,crm_ten_012,active,outbound,0,2023-06-24,EMEA,Technology,1,0,358,372,False,6,2,4,0,453.0,12.0,6.0,11.0,39.0,54.0,41.0,49.0,47.0,35.0,34.0,15.0,46.0,35.0,58.0,682.0,21.0,6.0,11.0,57.0,96.0,68.0,74.0,61.0,38.0,63.0,38.0,61.0,45.0,81.0,1375.0,37.0,6.0,11.0,119.0,168.0,138.0,114.0,97.0,130.0,113.0,87.0,108.0,149.0,152.0,592.0,6.0,783.0,6.0,-0.2436224489795918,0.0,292.0,6.0,368.0,6.0,-0.2059620596205962,0.0,46.0,73.0,-0.3648648648648648,88.0,80.0,0.0987654320987654,58.0,80.0,-0.2716049382716049,71.0,43.0,0.6363636363636364,58.0,39.0,0.475,35.0,95.0,-0.625,56.0,57.0,-0.0172413793103448,23.0,64.0,-0.6307692307692307,49.0,59.0,-0.1666666666666666,39.0,110.0,-0.6396396396396397,69.0,83.0,-0.1666666666666666,223.0,230.0,0.4911894273127753,331.0,351.0,0.4846266471449487,660.0,715.0,0.4796511627906977,,,,,,,,,,,,,,1.0,1.0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,80.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2024-05-24,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.6894139710509755,35.8,watchlist,180d+,0,0,0,0.06626901741538833,289.0
ten_014,Galloway-Wyatt,starter,NAM,Legal,1-50,Christopher,sub_ten_014,starter,5894.98,2023-10-05,2024-10-04,1,2024-07-06,2024-10-04,96,crm_ten_014,churned,inbound,0,2023-10-05,NAM,Legal,1,1,96,269,True,3,0,2,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,68.0,4.0,3.0,9.0,0.0,7.0,8.0,7.0,2.0,0.0,13.0,5.0,7.0,7.0,12.0,227.0,12.0,3.0,11.0,13.0,20.0,15.0,44.0,16.0,12.0,26.0,10.0,11.0,28.0,32.0,29.0,3.0,198.0,3.0,-0.8492462311557789,0.0,8.0,1.0,82.0,3.0,-0.891566265060241,-0.5,,13.0,-0.9285714285714286,7.0,13.0,-0.4285714285714285,,15.0,-0.9375,7.0,37.0,-0.7894736842105263,1.0,15.0,-0.875,,12.0,-0.9230769230769232,5.0,21.0,-0.7272727272727273,4.0,6.0,-0.2857142857142857,,11.0,-0.9166666666666666,,28.0,-0.9655172413793104,5.0,27.0,-0.7857142857142857,0.0,0.0,0.0,31.0,37.0,0.4492753623188406,90.0,137.0,0.3947368421052631,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,159.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,4.0,204.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,2024-04-28,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.75,0.0,0.1002,14.9,critical,91-180d,0,1,0,0.1835355694027059,75.0
ten_015,James Group,enterprise,NAM,Manufacturing,51-200,Christopher,sub_ten_015,enterprise,73134.11,2023-02-20,2024-02-20,0,,2025-02-19,234,crm_ten_015,at-risk,referral,1,2023-02-20,NAM,Manufacturing,1,0,234,496,False,4,1,2,1,505.0,20.0,4.0,11.0,46.0,53.0,40.0,67.0,57.0,59.0,42.0,42.0,25.0,33.0,41.0,950.0,42.0,4.0,11.0,111.0,108.0,59.0,103.0,94.0,80.0,75.0,67.0,65.0,81.0,107.0,1340.0,63.0,4.0,11.0,144.0,130.0,91.0,118.0,143.0,117.0,122.0,120.0,111.0,129.0,115.0,693.0,4.0,647.0,4.0,0.0709876543209876,0.0,293.0,4.0,311.0,4.0,-0.0576923076923076,0.0,72.0,72.0,0.0,83.0,47.0,0.75,45.0,46.0,-0.0212765957446808,91.0,27.0,2.2857142857142856,72.0,71.0,0.0138888888888888,65.0,52.0,0.2452830188679245,43.0,79.0,-0.45,45.0,75.0,-0.3947368421052631,43.0,68.0,-0.3623188405797101,50.0,79.0,-0.3625,84.0,31.0,1.65625,208.0,297.0,0.4110671936758893,407.0,543.0,0.4279705573080967,604.0,736.0,0.4504101416853094,1.0,1.0,1.0,-109.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,3.0,-90.8,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,7.0,7.0,4.0,-81.85714285714286,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,11.0,11.0,4.0,-49.45454545454545,5.0,1.0,3.0,2.0,3.0,0.0,1.0,3.0,4.0,2024-06-08,22.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.8,0.8,0.8,0.2,0.5855201581027669,44.3,watchlist,180d+,0,0,0,0.09452540666417894,226.0
ten_016,"Flowers, Martin and Kelly",enterprise,EMEA,Manufacturing,201-1000,Angel,sub_ten_016,enterprise,55150.6,2023-12-02,2024-12-01,1,2024-09-02,2024-12-01,154,crm_ten_016,churned,inbound,1,2023-12-02,EMEA,Manufacturing,1,1,154,211,True,9,3,5,1,1015.0,20.0,9.0,11.0,106.0,113.0,87.0,94.0,84.0,82.0,104.0,102.0,82.0,52.0,109.0,2250.0,40.0,9.0,11.0,201.0,252.0,212.0,190.0,199.0,181.0,195.0,219.0,193.0,206.0,202.0,3565.0,63.0,9.0,11.0,310.0,351.0,389.0,313.0,303.0,280.0,310.0,334.0,342.0,286.0,347.0,1614.0,9.0,1951.0,9.0,-0.1726434426229508,0.0,739.0,9.0,932.0,9.0,-0.2068595927116827,0.0,137.0,173.0,-0.2068965517241379,175.0,176.0,-0.0056497175141242,149.0,240.0,-0.3775933609958506,140.0,173.0,-0.1896551724137931,149.0,154.0,-0.032258064516129,121.0,159.0,-0.2375,145.0,165.0,-0.1204819277108433,164.0,170.0,-0.0350877192982456,131.0,211.0,-0.3773584905660377,135.0,151.0,-0.1052631578947368,168.0,179.0,-0.0611111111111111,418.0,597.0,0.4114173228346456,1062.0,1188.0,0.4717903154153709,1671.0,1894.0,0.468592260235558,1.0,1.0,1.0,158.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,181.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,6.0,4.0,202.16666666666663,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,8.0,8.0,4.0,223.25,1.0,4.0,2.0,1.0,3.0,0.0,1.0,2.0,2.0,2024-06-26,4.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.9,0.9,0.9,0.3,0.7330251968503938,34.7,watchlist,91-180d,0,0,0,0.2643586918723258,30.0
ten_018,"Reid, Ferguson and Sanchez",business,EMEA,Finance,1000+,Jeffrey,sub_ten_018,business,37674.09,2023-10-10,2024-10-09,0,,2024-10-09,101,crm_ten_018,active,outbound,1,2023-10-10,EMEA,Finance,1,0,101,264,True,18,2,13,3,888.0,9.0,18.0,11.0,48.0,69.0,98.0,104.0,94.0,70.0,73.0,99.0,89.0,67.0,77.0,2831.0,28.0,18.0,11.0,219.0,236.0,247.0,344.0,230.0,243.0,281.0,225.0,269.0,249.0,288.0,4683.0,42.0,18.0,11.0,386.0,398.0,354.0,511.0,427.0,437.0,434.0,428.0,462.0,408.0,438.0,1955.0,18.0,2728.0,18.0,-0.2832539391718578,0.0,865.0,18.0,1184.0,18.0,-0.2691983122362869,0.0,153.0,233.0,-0.3418803418803419,142.0,256.0,-0.4435797665369649,189.0,165.0,0.144578313253012,223.0,288.0,-0.2249134948096885,162.0,265.0,-0.3872180451127819,146.0,291.0,-0.4965753424657534,195.0,239.0,-0.1833333333333333,169.0,259.0,-0.3461538461538461,188.0,274.0,-0.3127272727272727,184.0,224.0,-0.1777777777777777,204.0,234.0,-0.1276595744680851,417.0,471.0,0.4690663667041619,1231.0,1600.0,0.4346751412429379,2049.0,2634.0,0.4374466268146883,2.0,1.0,2.0,108.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,4.0,127.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,5.0,4.0,143.16666666666666,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,9.0,8.0,4.0,173.66666666666666,1.0,5.0,2.0,1.0,1.0,0.0,3.0,3.0,2.0,2024-06-23,7.0,0.0,0.0,0.5,0.5,0.25,0.25,0.25,0.25,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.1052631578947368,0.8094672784323012,32.0,watchlist,91-180d,0,0,0,0.21809142141533508,40.0
ten_019,Gray-Mayo,starter,APAC,Finance,1-50,Danielle,sub_ten_019,starter,5896.62,2023-04-21,2024-04-20,0,,2025-04-20,294,crm_ten_019,onboarding,partner,0,2023-04-21,APAC,Finance,1,0,294,436,False,1,0,1,0,163.0,14.0,1.0,11.0,16.0,18.0,9.0,15.0,6.0,21.0,6.0,23.0,14.0,18.0,17.0,234.0,22.0,1.0,11.0,25.0,28.0,22.0,15.0,17.0,27.0,12.0,28.0,15.0,28.0,17.0,323.0,28.0,1.0,11.0,30.0,36.0,23.0,23.0,22.0,53.0,12.0,38.0,15.0,42.0,29.0,175.0,1.0,148.0,1.0,0.1812080536912751,0.0,70.0,1.0,68.0,1.0,0.0289855072463768,0.0,23.0,7.0,2.0,22.0,14.0,0.5333333333333333,10.0,13.0,-0.2142857142857142,15.0,8.0,0.7777777777777778,6.0,16.0,-0.5882352941176471,21.0,32.0,-0.3333333333333333,6.0,6.0,0.0,23.0,15.0,0.5,14.0,1.0,6.5,18.0,24.0,-0.24,17.0,12.0,0.3846153846153846,65.0,98.0,0.3963414634146341,110.0,124.0,0.4680851063829787,138.0,185.0,0.4259259259259259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2024-03-13,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.3312024390243902,55.8,stable,180d+,0,0,0,0.05157597941244249,353.0
ten_020,"Watts, Robinson and Nguyen",enterprise,EMEA,Legal,1-50,Jill,sub_ten_020,enterprise,83006.8,2023-08-22,2024-08-21,0,,2024-08-21,52,crm_ten_020,active,referral,1,2023-08-22,EMEA,Legal,1,0,52,313,True,3,0,3,0,360.0,20.0,3.0,11.0,15.0,19.0,51.0,9.0,26.0,45.0,24.0,62.0,23.0,35.0,51.0,692.0,41.0,3.0,11.0,50.0,44.0,82.0,56.0,51.0,77.0,57.0,103.0,50.0,42.0,80.0,1093.0,65.0,3.0,11.0,71.0,94.0,123.0,118.0,94.0,90.0,107.0,115.0,74.0,93.0,114.0,528.0,3.0,565.0,3.0,-0.0653710247349823,0.0,217.0,3.0,261.0,3.0,-0.1679389312977099,0.0,34.0,37.0,-0.0789473684210526,30.0,64.0,-0.5230769230769231,70.0,53.0,0.3148148148148148,27.0,91.0,-0.6956521739130435,42.0,52.0,-0.1886792452830188,74.0,16.0,3.411764705882353,29.0,78.0,-0.620253164556962,81.0,34.0,1.3428571428571427,38.0,36.0,0.054054054054054,37.0,56.0,-0.3333333333333333,66.0,48.0,0.3673469387755102,154.0,206.0,0.4265927977839335,269.0,423.0,0.3881673881673881,478.0,615.0,0.4369287020109689,5.0,5.0,4.0,72.6,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,8.0,8.0,4.0,79.875,2.0,2.0,1.0,3.0,0.0,1.0,2.0,2.0,3.0,10.0,10.0,4.0,87.3,2.0,4.0,1.0,3.0,0.0,1.0,3.0,2.0,4.0,19.0,18.0,5.0,140.52631578947367,8.0,5.0,2.0,4.0,2.0,2.0,4.0,3.0,8.0,2024-06-19,11.0,0.4,0.2,0.2,0.2,0.25,0.25,0.125,0.375,0.2,0.4,0.1,0.3,0.75,0.75,0.75,0.0,0.52817783933518,35.9,watchlist,31-90d,1,0,0,0.1852687759909403,73.0
ten_021,Perez Inc,starter,EMEA,Manufacturing,1-50,Christopher,sub_ten_021,starter,2821.08,2023-10-06,2024-10-05,0,,2024-10-05,97,crm_ten_021,at-risk,referral,0,2023-10-06,EMEA,Manufacturing,1,0,97,268,True,2,0,2,0,168.0,14.0,2.0,11.0,1.0,13.0,8.0,17.0,4.0,11.0,21.0,20.0,34.0,19.0,20.0,289.0,21.0,2.0,11.0,19.0,26.0,26.0,45.0,16.0,15.0,27.0,35.0,38.0,19.0,23.0,451.0,35.0,2.0,11.0,46.0,33.0,33.0,90.0,26.0,18.0,32.0,46.0,55.0,43.0,29.0,215.0,2.0,236.0,2.0,-0.0886075949367088,0.0,94.0,2.0,96.0,2.0,-0.0206185567010309,0.0,9.0,37.0,-0.7368421052631579,13.0,20.0,-0.3333333333333333,14.0,19.0,-0.25,30.0,60.0,-0.4918032786885246,14.0,12.0,0.1538461538461538,11.0,7.0,0.5,27.0,5.0,3.6666666666666665,21.0,25.0,-0.1538461538461538,34.0,21.0,0.5909090909090909,19.0,24.0,-0.2,23.0,6.0,2.4285714285714284,78.0,90.0,0.4615384615384615,125.0,164.0,0.4310344827586206,190.0,261.0,0.4203539823008849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,230.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2024-03-15,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.4537282051282051,48.3,watchlist,91-180d,0,0,0,0.14399096166261668,121.0
ten_022,Morales-Jones,starter,EMEA,Healthcare,201-1000,Angel,sub_ten_022,starter,8539.58,2023-03-23,2024-03-22,0,,2025-03-22,265,crm_ten_022,onboarding,inbound,0,2023-03-23,EMEA,Healthcare,1,0,265,465,False,5,1,4,0,772.0,23.0,5.0,11.0,28.0,65.0,69.0,68.0,72.0,62.0,54.0,79.0,73.0,100.0,102.0,1424.0,51.0,5.0,11.0,154.0,114.0,118.0,119.0,132.0,148.0,105.0,110.0,97.0,158.0,169.0,2109.0,76.0,5.0,11.0,225.0,230.0,158.0,176.0,181.0,210.0,161.0,173.0,147.0,225.0,223.0,1155.0,5.0,954.0,5.0,0.2104712041884816,0.0,527.0,5.0,414.0,5.0,0.272289156626506,0.0,115.0,110.0,0.045045045045045,107.0,123.0,-0.1290322580645161,95.0,63.0,0.5,90.0,86.0,0.0459770114942528,111.0,70.0,0.5774647887323944,114.0,96.0,0.1855670103092783,68.0,93.0,-0.2659574468085106,97.0,76.0,0.2727272727272727,81.0,66.0,0.2238805970149253,133.0,92.0,0.4408602150537634,144.0,79.0,0.8125,379.0,393.0,0.4902975420439844,619.0,805.0,0.4343859649122807,941.0,1168.0,0.4459715639810426,,,,,,,,,,,,,,1.0,1.0,1.0,-53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-05-14,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.1666666666666666,0.6511225959465287,69.6,stable,180d+,0,0,0,0.043955301354615846,380.0
ten_024,Wilkerson-Day,business,NAM,Manufacturing,1000+,Jeffrey,sub_ten_024,business,23879.82,2023-10-27,2024-10-26,0,,2024-10-26,118,crm_ten_024,active,referral,1,2023-10-27,NAM,Manufacturing,1,0,118,247,True,19,3,10,6,2630.0,20.0,19.0,11.0,262.0,284.0,178.0,251.0,243.0,253.0,241.0,213.0,203.0,214.0,288.0,4900.0,39.0,19.0,11.0,477.0,512.0,427.0,408.0,389.0,462.0,459.0,428.0,399.0,450.0,489.0,6685.0,52.0,19.0,11.0,603.0,647.0,574.0,579.0,559.0,628.0,654.0,594.0,552.0,622.0,673.0,3828.0,19.0,2857.0,19.0,0.3397480755773268,0.0,1637.0,19.0,1317.0,19.0,0.2427921092564491,0.0,382.0,221.0,0.7252252252252253,425.0,222.0,0.9103139013452914,297.0,277.0,0.0719424460431654,339.0,240.0,0.4107883817427386,299.0,260.0,0.1494252873563218,380.0,248.0,0.5301204819277109,345.0,309.0,0.1161290322580645,327.0,267.0,0.2238805970149253,305.0,247.0,0.2338709677419354,311.0,311.0,0.0,418.0,255.0,0.63671875,1122.0,1508.0,0.4264538198403649,2177.0,2723.0,0.4441950622321975,2954.0,3731.0,0.4418187256954831,1.0,1.0,1.0,144.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,159.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,173.66666666666666,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,5.0,4.0,210.8,1.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,2024-06-04,26.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.95,0.95,0.95,0.15,0.8007361459521094,66.7,stable,91-180d,0,0,1,0.3957358185684146,3.0
ten_025,Baker and Sons,business,EMEA,Government,51-200,Angel,sub_ten_025,business,20602.54,2023-05-17,2024-05-16,0,,2025-05-16,320,crm_ten_025,active,inbound,1,2023-05-17,EMEA,Government,1,0,320,410,False,10,0,8,2,3077.0,23.0,10.0,11.0,90.0,357.0,462.0,152.0,482.0,284.0,110.0,131.0,442.0,402.0,165.0,5944.0,48.0,10.0,11.0,253.0,732.0,874.0,303.0,781.0,439.0,243.0,276.0,958.0,796.0,289.0,7839.0,70.0,10.0,11.0,335.0,941.0,1177.0,405.0,1053.0,609.0,356.0,385.0,1071.0,1088.0,419.0,4342.0,10.0,3497.0,10.0,0.2415666094911377,0.0,3006.0,10.0,2324.0,10.0,0.2933333333333333,0.0,181.0,154.0,0.1741935483870967,507.0,434.0,0.167816091954023,618.0,559.0,0.1053571428571428,221.0,184.0,0.2,639.0,414.0,0.5421686746987951,338.0,271.0,0.2463235294117647,180.0,176.0,0.0225988700564971,210.0,175.0,0.1988636363636363,718.0,353.0,1.0310734463276836,524.0,564.0,-0.0707964601769911,206.0,213.0,-0.0327102803738317,2145.0,932.0,0.6968810916179338,4141.0,1803.0,0.696551724137931,5330.0,2509.0,0.6798469387755102,2.0,2.0,2.0,-23.5,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,-19.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,-3.5,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,11.0,11.0,4.0,49.45454545454545,8.0,2.0,1.0,0.0,4.0,0.0,1.0,3.0,3.0,2024-06-16,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.0,0.8370006911217438,71.6,stable,180d+,0,0,1,0.03056821041097147,433.0
